factor,selection_frequency,mean_abs_lasso_coefficient,proposed_selected,strategy,train_mode,review_date,lasso_alpha,fallback_used,effective_update,effective_features
amount_surprise_120,1.0,0.0230556866897768,True,stability_lasso_ridge,rolling_8y,2021-06-17,0.02,False,True,mom_63|mom_126|mom_252|mom_21|distance_ma_20|distance_ma_200|low_downside_vol_63|drawdown_resilience_63|low_beta_126|low_idio_vol_126|skew_63|amount_surprise_120|nonzero_return_share_63|gap_return_20|intraday_return_20|range_compression_20|close_location_20
nonzero_return_share_63,0.6666666666666666,0.015303295003199388,True,stability_lasso_ridge,rolling_8y,2021-06-17,0.02,False,True,mom_63|mom_126|mom_252|mom_21|distance_ma_20|distance_ma_200|low_downside_vol_63|drawdown_resilience_63|low_beta_126|low_idio_vol_126|skew_63|amount_surprise_120|nonzero_return_share_63|gap_return_20|intraday_return_20|range_compression_20|close_location_20
gap_return_20,1.0,0.12356816460413926,True,stability_lasso_ridge,rolling_8y,2021-06-17,0.02,False,True,mom_63|mom_126|mom_252|mom_21|distance_ma_20|distance_ma_200|low_downside_vol_63|drawdown_resilience_63|low_beta_126|low_idio_vol_126|skew_63|amount_surprise_120|nonzero_return_share_63|gap_return_20|intraday_return_20|range_compression_20|close_location_20
intraday_return_20,1.0,0.19595619565421105,True,stability_lasso_ridge,rolling_8y,2021-06-17,0.02,False,True,mom_63|mom_126|mom_252|mom_21|distance_ma_20|distance_ma_200|low_downside_vol_63|drawdown_resilience_63|low_beta_126|low_idio_vol_126|skew_63|amount_surprise_120|nonzero_return_share_63|gap_return_20|intraday_return_20|range_compression_20|close_location_20
range_compression_20,0.6666666666666666,0.017530963891399676,True,stability_lasso_ridge,rolling_8y,2021-06-17,0.02,False,True,mom_63|mom_126|mom_252|mom_21|distance_ma_20|distance_ma_200|low_downside_vol_63|drawdown_resilience_63|low_beta_126|low_idio_vol_126|skew_63|amount_surprise_120|nonzero_return_share_63|gap_return_20|intraday_return_20|range_compression_20|close_location_20
close_location_20,0.6666666666666666,0.0582694260641771,True,stability_lasso_ridge,rolling_8y,2021-06-17,0.02,False,True,mom_63|mom_126|mom_252|mom_21|distance_ma_20|distance_ma_200|low_downside_vol_63|drawdown_resilience_63|low_beta_126|low_idio_vol_126|skew_63|amount_surprise_120|nonzero_return_share_63|gap_return_20|intraday_return_20|range_compression_20|close_location_20
mom_63,1.0,0.12559898606382108,True,stability_lasso_ridge,rolling_8y,2021-12-17,0.02,False,False,mom_63|mom_126|mom_252|mom_21|distance_ma_20|distance_ma_200|low_downside_vol_63|drawdown_resilience_63|low_beta_126|low_idio_vol_126|skew_63|amount_surprise_120|nonzero_return_share_63|gap_return_20|intraday_return_20|range_compression_20|close_location_20
mom_126,0.3333333333333333,0.014846652889018588,False,stability_lasso_ridge,rolling_8y,2021-12-17,0.02,False,False,mom_63|mom_126|mom_252|mom_21|distance_ma_20|distance_ma_200|low_downside_vol_63|drawdown_resilience_63|low_beta_126|low_idio_vol_126|skew_63|amount_surprise_120|nonzero_return_share_63|gap_return_20|intraday_return_20|range_compression_20|close_location_20
mom_252,0.6666666666666666,0.017458858234792488,True,stability_lasso_ridge,rolling_8y,2021-12-17,0.02,False,False,mom_63|mom_126|mom_252|mom_21|distance_ma_20|distance_ma_200|low_downside_vol_63|drawdown_resilience_63|low_beta_126|low_idio_vol_126|skew_63|amount_surprise_120|nonzero_return_share_63|gap_return_20|intraday_return_20|range_compression_20|close_location_20
low_vol_63,0.6666666666666666,0.04722751442017641,True,stability_lasso_ridge,rolling_8y,2021-12-17,0.02,False,False,mom_63|mom_126|mom_252|mom_21|distance_ma_20|distance_ma_200|low_downside_vol_63|drawdown_resilience_63|low_beta_126|low_idio_vol_126|skew_63|amount_surprise_120|nonzero_return_share_63|gap_return_20|intraday_return_20|range_compression_20|close_location_20
mom_21,1.0,0.12184305216872411,True,stability_lasso_ridge,rolling_8y,2021-12-17,0.02,False,False,mom_63|mom_126|mom_252|mom_21|distance_ma_20|distance_ma_200|low_downside_vol_63|drawdown_resilience_63|low_beta_126|low_idio_vol_126|skew_63|amount_surprise_120|nonzero_return_share_63|gap_return_20|intraday_return_20|range_compression_20|close_location_20
skip_recent_mom_252_21,0.0,0.0,False,stability_lasso_ridge,rolling_8y,2021-12-17,0.02,False,False,mom_63|mom_126|mom_252|mom_21|distance_ma_20|distance_ma_200|low_downside_vol_63|drawdown_resilience_63|low_beta_126|low_idio_vol_126|skew_63|amount_surprise_120|nonzero_return_share_63|gap_return_20|intraday_return_20|range_compression_20|close_location_20
distance_ma_20,1.0,0.0681862178069509,True,stability_lasso_ridge,rolling_8y,2021-12-17,0.02,False,False,mom_63|mom_126|mom_252|mom_21|distance_ma_20|distance_ma_200|low_downside_vol_63|drawdown_resilience_63|low_beta_126|low_idio_vol_126|skew_63|amount_surprise_120|nonzero_return_share_63|gap_return_20|intraday_return_20|range_compression_20|close_location_20
distance_ma_200,0.6666666666666666,0.035210885787318645,True,stability_lasso_ridge,rolling_8y,2021-12-17,0.02,False,False,mom_63|mom_126|mom_252|mom_21|distance_ma_20|distance_ma_200|low_downside_vol_63|drawdown_resilience_63|low_beta_126|low_idio_vol_126|skew_63|amount_surprise_120|nonzero_return_share_63|gap_return_20|intraday_return_20|range_compression_20|close_location_20
trend_efficiency_63,0.0,0.0,False,stability_lasso_ridge,rolling_8y,2021-12-17,0.02,False,False,mom_63|mom_126|mom_252|mom_21|distance_ma_20|distance_ma_200|low_downside_vol_63|drawdown_resilience_63|low_beta_126|low_idio_vol_126|skew_63|amount_surprise_120|nonzero_return_share_63|gap_return_20|intraday_return_20|range_compression_20|close_location_20
reversal_5,0.3333333333333333,0.0067882990760147815,False,stability_lasso_ridge,rolling_8y,2021-12-17,0.02,False,False,mom_63|mom_126|mom_252|mom_21|distance_ma_20|distance_ma_200|low_downside_vol_63|drawdown_resilience_63|low_beta_126|low_idio_vol_126|skew_63|amount_surprise_120|nonzero_return_share_63|gap_return_20|intraday_return_20|range_compression_20|close_location_20
reversal_21,1.0,0.0006225663264239992,True,stability_lasso_ridge,rolling_8y,2021-12-17,0.02,False,False,mom_63|mom_126|mom_252|mom_21|distance_ma_20|distance_ma_200|low_downside_vol_63|drawdown_resilience_63|low_beta_126|low_idio_vol_126|skew_63|amount_surprise_120|nonzero_return_share_63|gap_return_20|intraday_return_20|range_compression_20|close_location_20
low_vol_21,0.0,0.0,False,stability_lasso_ridge,rolling_8y,2021-12-17,0.02,False,False,mom_63|mom_126|mom_252|mom_21|distance_ma_20|distance_ma_200|low_downside_vol_63|drawdown_resilience_63|low_beta_126|low_idio_vol_126|skew_63|amount_surprise_120|nonzero_return_share_63|gap_return_20|intraday_return_20|range_compression_20|close_location_20
low_downside_vol_63,0.6666666666666666,0.07916311145479243,True,stability_lasso_ridge,rolling_8y,2021-12-17,0.02,False,False,mom_63|mom_126|mom_252|mom_21|distance_ma_20|distance_ma_200|low_downside_vol_63|drawdown_resilience_63|low_beta_126|low_idio_vol_126|skew_63|amount_surprise_120|nonzero_return_share_63|gap_return_20|intraday_return_20|range_compression_20|close_location_20
drawdown_resilience_63,1.0,0.09368058093933397,True,stability_lasso_ridge,rolling_8y,2021-12-17,0.02,False,False,mom_63|mom_126|mom_252|mom_21|distance_ma_20|distance_ma_200|low_downside_vol_63|drawdown_resilience_63|low_beta_126|low_idio_vol_126|skew_63|amount_surprise_120|nonzero_return_share_63|gap_return_20|intraday_return_20|range_compression_20|close_location_20
low_beta_126,1.0,0.04150923346960867,True,stability_lasso_ridge,rolling_8y,2021-12-17,0.02,False,False,mom_63|mom_126|mom_252|mom_21|distance_ma_20|distance_ma_200|low_downside_vol_63|drawdown_resilience_63|low_beta_126|low_idio_vol_126|skew_63|amount_surprise_120|nonzero_return_share_63|gap_return_20|intraday_return_20|range_compression_20|close_location_20
low_idio_vol_126,0.3333333333333333,0.005577118458999415,False,stability_lasso_ridge,rolling_8y,2021-12-17,0.02,False,False,mom_63|mom_126|mom_252|mom_21|distance_ma_20|distance_ma_200|low_downside_vol_63|drawdown_resilience_63|low_beta_126|low_idio_vol_126|skew_63|amount_surprise_120|nonzero_return_share_63|gap_return_20|intraday_return_20|range_compression_20|close_location_20
skew_63,1.0,0.1559803526794604,True,stability_lasso_ridge,rolling_8y,2021-12-17,0.02,False,False,mom_63|mom_126|mom_252|mom_21|distance_ma_20|distance_ma_200|low_downside_vol_63|drawdown_resilience_63|low_beta_126|low_idio_vol_126|skew_63|amount_surprise_120|nonzero_return_share_63|gap_return_20|intraday_return_20|range_compression_20|close_location_20
amount_acceleration_20_120,0.3333333333333333,0.012536517804900558,False,stability_lasso_ridge,rolling_8y,2021-12-17,0.02,False,False,mom_63|mom_126|mom_252|mom_21|distance_ma_20|distance_ma_200|low_downside_vol_63|drawdown_resilience_63|low_beta_126|low_idio_vol_126|skew_63|amount_surprise_120|nonzero_return_share_63|gap_return_20|intraday_return_20|range_compression_20|close_location_20
amount_surprise_120,1.0,0.030261140972634566,True,stability_lasso_ridge,rolling_8y,2021-12-17,0.02,False,False,mom_63|mom_126|mom_252|mom_21|distance_ma_20|distance_ma_200|low_downside_vol_63|drawdown_resilience_63|low_beta_126|low_idio_vol_126|skew_63|amount_surprise_120|nonzero_return_share_63|gap_return_20|intraday_return_20|range_compression_20|close_location_20
nonzero_return_share_63,0.6666666666666666,0.02103714369013308,True,stability_lasso_ridge,rolling_8y,2021-12-17,0.02,False,False,mom_63|mom_126|mom_252|mom_21|distance_ma_20|distance_ma_200|low_downside_vol_63|drawdown_resilience_63|low_beta_126|low_idio_vol_126|skew_63|amount_surprise_120|nonzero_return_share_63|gap_return_20|intraday_return_20|range_compression_20|close_location_20
gap_return_20,1.0,0.10306247733863245,True,stability_lasso_ridge,rolling_8y,2021-12-17,0.02,False,False,mom_63|mom_126|mom_252|mom_21|distance_ma_20|distance_ma_200|low_downside_vol_63|drawdown_resilience_63|low_beta_126|low_idio_vol_126|skew_63|amount_surprise_120|nonzero_return_share_63|gap_return_20|intraday_return_20|range_compression_20|close_location_20
intraday_return_20,1.0,0.14135237585929503,True,stability_lasso_ridge,rolling_8y,2021-12-17,0.02,False,False,mom_63|mom_126|mom_252|mom_21|distance_ma_20|distance_ma_200|low_downside_vol_63|drawdown_resilience_63|low_beta_126|low_idio_vol_126|skew_63|amount_surprise_120|nonzero_return_share_63|gap_return_20|intraday_return_20|range_compression_20|close_location_20
range_compression_20,0.6666666666666666,0.017874687210796245,True,stability_lasso_ridge,rolling_8y,2021-12-17,0.02,False,False,mom_63|mom_126|mom_252|mom_21|distance_ma_20|distance_ma_200|low_downside_vol_63|drawdown_resilience_63|low_beta_126|low_idio_vol_126|skew_63|amount_surprise_120|nonzero_return_share_63|gap_return_20|intraday_return_20|range_compression_20|close_location_20
close_location_20,0.6666666666666666,0.02003272616569886,True,stability_lasso_ridge,rolling_8y,2021-12-17,0.02,False,False,mom_63|mom_126|mom_252|mom_21|distance_ma_20|distance_ma_200|low_downside_vol_63|drawdown_resilience_63|low_beta_126|low_idio_vol_126|skew_63|amount_surprise_120|nonzero_return_share_63|gap_return_20|intraday_return_20|range_compression_20|close_location_20
mom_63,0.75,0.08355408806822169,True,stability_lasso_ridge,rolling_8y,2022-06-17,0.04,False,True,mom_63|mom_21|distance_ma_20|reversal_21|skew_63|amount_surprise_120
mom_126,0.25,0.012186724289202264,False,stability_lasso_ridge,rolling_8y,2022-06-17,0.04,False,True,mom_63|mom_21|distance_ma_20|reversal_21|skew_63|amount_surprise_120
mom_252,0.25,0.000495152170873512,False,stability_lasso_ridge,rolling_8y,2022-06-17,0.04,False,True,mom_63|mom_21|distance_ma_20|reversal_21|skew_63|amount_surprise_120
low_vol_63,0.5,0.022484650879778717,False,stability_lasso_ridge,rolling_8y,2022-06-17,0.04,False,True,mom_63|mom_21|distance_ma_20|reversal_21|skew_63|amount_surprise_120
mom_21,1.0,0.049655824675466954,True,stability_lasso_ridge,rolling_8y,2022-06-17,0.04,False,True,mom_63|mom_21|distance_ma_20|reversal_21|skew_63|amount_surprise_120
skip_recent_mom_252_21,0.0,0.0,False,stability_lasso_ridge,rolling_8y,2022-06-17,0.04,False,True,mom_63|mom_21|distance_ma_20|reversal_21|skew_63|amount_surprise_120
distance_ma_20,0.75,0.021474584779275427,True,stability_lasso_ridge,rolling_8y,2022-06-17,0.04,False,True,mom_63|mom_21|distance_ma_20|reversal_21|skew_63|amount_surprise_120
distance_ma_200,0.5,0.02261920536897044,False,stability_lasso_ridge,rolling_8y,2022-06-17,0.04,False,True,mom_63|mom_21|distance_ma_20|reversal_21|skew_63|amount_surprise_120
trend_efficiency_63,0.0,0.0,False,stability_lasso_ridge,rolling_8y,2022-06-17,0.04,False,True,mom_63|mom_21|distance_ma_20|reversal_21|skew_63|amount_surprise_120
reversal_5,0.0,0.0,False,stability_lasso_ridge,rolling_8y,2022-06-17,0.04,False,True,mom_63|mom_21|distance_ma_20|reversal_21|skew_63|amount_surprise_120
reversal_21,0.75,6.66540768964434e-05,True,stability_lasso_ridge,rolling_8y,2022-06-17,0.04,False,True,mom_63|mom_21|distance_ma_20|reversal_21|skew_63|amount_surprise_120
low_vol_21,0.0,0.0,False,stability_lasso_ridge,rolling_8y,2022-06-17,0.04,False,True,mom_63|mom_21|distance_ma_20|reversal_21|skew_63|amount_surprise_120
low_downside_vol_63,0.5,0.056447110421846976,False,stability_lasso_ridge,rolling_8y,2022-06-17,0.04,False,True,mom_63|mom_21|distance_ma_20|reversal_21|skew_63|amount_surprise_120
drawdown_resilience_63,0.5,0.04080093156607803,False,stability_lasso_ridge,rolling_8y,2022-06-17,0.04,False,True,mom_63|mom_21|distance_ma_20|reversal_21|skew_63|amount_surprise_120
low_beta_126,0.5,0.017312086188394638,False,stability_lasso_ridge,rolling_8y,2022-06-17,0.04,False,True,mom_63|mom_21|distance_ma_20|reversal_21|skew_63|amount_surprise_120
low_idio_vol_126,0.5,0.01127976731002266,False,stability_lasso_ridge,rolling_8y,2022-06-17,0.04,False,True,mom_63|mom_21|distance_ma_20|reversal_21|skew_63|amount_surprise_120
skew_63,1.0,0.11895898164660387,True,stability_lasso_ridge,rolling_8y,2022-06-17,0.04,False,True,mom_63|mom_21|distance_ma_20|reversal_21|skew_63|amount_surprise_120
amount_acceleration_20_120,0.25,0.00997764852759372,False,stability_lasso_ridge,rolling_8y,2022-06-17,0.04,False,True,mom_63|mom_21|distance_ma_20|reversal_21|skew_63|amount_surprise_120
amount_surprise_120,0.75,0.015296530316357748,True,stability_lasso_ridge,rolling_8y,2022-06-17,0.04,False,True,mom_63|mom_21|distance_ma_20|reversal_21|skew_63|amount_surprise_120
nonzero_return_share_63,0.5,0.015638648782298318,False,stability_lasso_ridge,rolling_8y,2022-06-17,0.04,False,True,mom_63|mom_21|distance_ma_20|reversal_21|skew_63|amount_surprise_120
gap_return_20,0.5,0.00794441373691413,False,stability_lasso_ridge,rolling_8y,2022-06-17,0.04,False,True,mom_63|mom_21|distance_ma_20|reversal_21|skew_63|amount_surprise_120
intraday_return_20,0.5,0.03181009307396514,False,stability_lasso_ridge,rolling_8y,2022-06-17,0.04,False,True,mom_63|mom_21|distance_ma_20|reversal_21|skew_63|amount_surprise_120
range_compression_20,0.25,0.0024701154675545564,False,stability_lasso_ridge,rolling_8y,2022-06-17,0.04,False,True,mom_63|mom_21|distance_ma_20|reversal_21|skew_63|amount_surprise_120
close_location_20,0.5,0.023934458434742182,False,stability_lasso_ridge,rolling_8y,2022-06-17,0.04,False,True,mom_63|mom_21|distance_ma_20|reversal_21|skew_63|amount_surprise_120
mom_63,0.75,0.054500231166692066,True,stability_lasso_ridge,rolling_8y,2022-12-19,0.04,False,False,mom_63|mom_21|distance_ma_20|reversal_21|skew_63|amount_surprise_120
mom_126,0.25,0.006997220039172155,False,stability_lasso_ridge,rolling_8y,2022-12-19,0.04,False,False,mom_63|mom_21|distance_ma_20|reversal_21|skew_63|amount_surprise_120
mom_252,0.0,0.0,False,stability_lasso_ridge,rolling_8y,2022-12-19,0.04,False,False,mom_63|mom_21|distance_ma_20|reversal_21|skew_63|amount_surprise_120
low_vol_63,0.5,0.014665756563895392,False,stability_lasso_ridge,rolling_8y,2022-12-19,0.04,False,False,mom_63|mom_21|distance_ma_20|reversal_21|skew_63|amount_surprise_120
mom_21,1.0,0.048857478035290336,True,stability_lasso_ridge,rolling_8y,2022-12-19,0.04,False,False,mom_63|mom_21|distance_ma_20|reversal_21|skew_63|amount_surprise_120
skip_recent_mom_252_21,0.0,0.0,False,stability_lasso_ridge,rolling_8y,2022-12-19,0.04,False,False,mom_63|mom_21|distance_ma_20|reversal_21|skew_63|amount_surprise_120
distance_ma_20,1.0,0.02607474019728847,True,stability_lasso_ridge,rolling_8y,2022-12-19,0.04,False,False,mom_63|mom_21|distance_ma_20|reversal_21|skew_63|amount_surprise_120
distance_ma_200,0.25,0.01090594449683128,False,stability_lasso_ridge,rolling_8y,2022-12-19,0.04,False,False,mom_63|mom_21|distance_ma_20|reversal_21|skew_63|amount_surprise_120
trend_efficiency_63,0.0,0.0,False,stability_lasso_ridge,rolling_8y,2022-12-19,0.04,False,False,mom_63|mom_21|distance_ma_20|reversal_21|skew_63|amount_surprise_120
reversal_5,0.0,0.0,False,stability_lasso_ridge,rolling_8y,2022-12-19,0.04,False,False,mom_63|mom_21|distance_ma_20|reversal_21|skew_63|amount_surprise_120
reversal_21,0.75,0.0009353743582110694,True,stability_lasso_ridge,rolling_8y,2022-12-19,0.04,False,False,mom_63|mom_21|distance_ma_20|reversal_21|skew_63|amount_surprise_120
low_vol_21,0.0,0.0,False,stability_lasso_ridge,rolling_8y,2022-12-19,0.04,False,False,mom_63|mom_21|distance_ma_20|reversal_21|skew_63|amount_surprise_120
low_downside_vol_63,0.25,0.028022565341912976,False,stability_lasso_ridge,rolling_8y,2022-12-19,0.04,False,False,mom_63|mom_21|distance_ma_20|reversal_21|skew_63|amount_surprise_120
drawdown_resilience_63,0.75,0.04303488328713984,True,stability_lasso_ridge,rolling_8y,2022-12-19,0.04,False,False,mom_63|mom_21|distance_ma_20|reversal_21|skew_63|amount_surprise_120
low_beta_126,0.75,0.017967430990269036,True,stability_lasso_ridge,rolling_8y,2022-12-19,0.04,False,False,mom_63|mom_21|distance_ma_20|reversal_21|skew_63|amount_surprise_120
low_idio_vol_126,0.0,0.0,False,stability_lasso_ridge,rolling_8y,2022-12-19,0.04,False,False,mom_63|mom_21|distance_ma_20|reversal_21|skew_63|amount_surprise_120
skew_63,1.0,0.09869171408558759,True,stability_lasso_ridge,rolling_8y,2022-12-19,0.04,False,False,mom_63|mom_21|distance_ma_20|reversal_21|skew_63|amount_surprise_120
amount_acceleration_20_120,0.25,0.00213186404937706,False,stability_lasso_ridge,rolling_8y,2022-12-19,0.04,False,False,mom_63|mom_21|distance_ma_20|reversal_21|skew_63|amount_surprise_120
amount_surprise_120,0.75,0.015258270326271736,True,stability_lasso_ridge,rolling_8y,2022-12-19,0.04,False,False,mom_63|mom_21|distance_ma_20|reversal_21|skew_63|amount_surprise_120
nonzero_return_share_63,0.75,0.02134004760465795,True,stability_lasso_ridge,rolling_8y,2022-12-19,0.04,False,False,mom_63|mom_21|distance_ma_20|reversal_21|skew_63|amount_surprise_120
gap_return_20,0.5,0.003733477797003195,False,stability_lasso_ridge,rolling_8y,2022-12-19,0.04,False,False,mom_63|mom_21|distance_ma_20|reversal_21|skew_63|amount_surprise_120
intraday_return_20,0.25,0.00883926571397242,False,stability_lasso_ridge,rolling_8y,2022-12-19,0.04,False,False,mom_63|mom_21|distance_ma_20|reversal_21|skew_63|amount_surprise_120
range_compression_20,0.5,0.000907426772699815,False,stability_lasso_ridge,rolling_8y,2022-12-19,0.04,False,False,mom_63|mom_21|distance_ma_20|reversal_21|skew_63|amount_surprise_120
close_location_20,0.5,0.006650536961085578,False,stability_lasso_ridge,rolling_8y,2022-12-19,0.04,False,False,mom_63|mom_21|distance_ma_20|reversal_21|skew_63|amount_surprise_120
mom_63,0.5,0.03332896450451923,False,stability_lasso_ridge,rolling_8y,2023-06-19,0.04,False,True,low_vol_63|mom_21|reversal_21|drawdown_resilience_63|skew_63|nonzero_return_share_63|gap_return_20
mom_126,0.25,0.01190281614208616,False,stability_lasso_ridge,rolling_8y,2023-06-19,0.04,False,True,low_vol_63|mom_21|reversal_21|drawdown_resilience_63|skew_63|nonzero_return_share_63|gap_return_20
mom_252,0.25,0.00024448084276542525,False,stability_lasso_ridge,rolling_8y,2023-06-19,0.04,False,True,low_vol_63|mom_21|reversal_21|drawdown_resilience_63|skew_63|nonzero_return_share_63|gap_return_20
low_vol_63,0.75,0.03977343296007472,True,stability_lasso_ridge,rolling_8y,2023-06-19,0.04,False,True,low_vol_63|mom_21|reversal_21|drawdown_resilience_63|skew_63|nonzero_return_share_63|gap_return_20
mom_21,1.0,0.04102468361974678,True,stability_lasso_ridge,rolling_8y,2023-06-19,0.04,False,True,low_vol_63|mom_21|reversal_21|drawdown_resilience_63|skew_63|nonzero_return_share_63|gap_return_20
skip_recent_mom_252_21,0.0,0.0,False,stability_lasso_ridge,rolling_8y,2023-06-19,0.04,False,True,low_vol_63|mom_21|reversal_21|drawdown_resilience_63|skew_63|nonzero_return_share_63|gap_return_20
distance_ma_20,0.5,0.01835324929706426,False,stability_lasso_ridge,rolling_8y,2023-06-19,0.04,False,True,low_vol_63|mom_21|reversal_21|drawdown_resilience_63|skew_63|nonzero_return_share_63|gap_return_20
distance_ma_200,0.25,0.012455643267075543,False,stability_lasso_ridge,rolling_8y,2023-06-19,0.04,False,True,low_vol_63|mom_21|reversal_21|drawdown_resilience_63|skew_63|nonzero_return_share_63|gap_return_20
trend_efficiency_63,0.0,0.0,False,stability_lasso_ridge,rolling_8y,2023-06-19,0.04,False,True,low_vol_63|mom_21|reversal_21|drawdown_resilience_63|skew_63|nonzero_return_share_63|gap_return_20
reversal_5,0.0,0.0,False,stability_lasso_ridge,rolling_8y,2023-06-19,0.04,False,True,low_vol_63|mom_21|reversal_21|drawdown_resilience_63|skew_63|nonzero_return_share_63|gap_return_20
reversal_21,0.75,1.5395012399041508e-05,True,stability_lasso_ridge,rolling_8y,2023-06-19,0.04,False,True,low_vol_63|mom_21|reversal_21|drawdown_resilience_63|skew_63|nonzero_return_share_63|gap_return_20
low_vol_21,0.0,0.0,False,stability_lasso_ridge,rolling_8y,2023-06-19,0.04,False,True,low_vol_63|mom_21|reversal_21|drawdown_resilience_63|skew_63|nonzero_return_share_63|gap_return_20
low_downside_vol_63,0.25,0.021545223591304327,False,stability_lasso_ridge,rolling_8y,2023-06-19,0.04,False,True,low_vol_63|mom_21|reversal_21|drawdown_resilience_63|skew_63|nonzero_return_share_63|gap_return_20
drawdown_resilience_63,0.75,0.05900045971036444,True,stability_lasso_ridge,rolling_8y,2023-06-19,0.04,False,True,low_vol_63|mom_21|reversal_21|drawdown_resilience_63|skew_63|nonzero_return_share_63|gap_return_20
low_beta_126,0.5,0.01800743899055472,False,stability_lasso_ridge,rolling_8y,2023-06-19,0.04,False,True,low_vol_63|mom_21|reversal_21|drawdown_resilience_63|skew_63|nonzero_return_share_63|gap_return_20
low_idio_vol_126,0.25,0.0004669360160421687,False,stability_lasso_ridge,rolling_8y,2023-06-19,0.04,False,True,low_vol_63|mom_21|reversal_21|drawdown_resilience_63|skew_63|nonzero_return_share_63|gap_return_20
skew_63,1.0,0.08380566233699202,True,stability_lasso_ridge,rolling_8y,2023-06-19,0.04,False,True,low_vol_63|mom_21|reversal_21|drawdown_resilience_63|skew_63|nonzero_return_share_63|gap_return_20
amount_acceleration_20_120,0.0,0.0,False,stability_lasso_ridge,rolling_8y,2023-06-19,0.04,False,True,low_vol_63|mom_21|reversal_21|drawdown_resilience_63|skew_63|nonzero_return_share_63|gap_return_20
amount_surprise_120,0.5,0.0037786161644732443,False,stability_lasso_ridge,rolling_8y,2023-06-19,0.04,False,True,low_vol_63|mom_21|reversal_21|drawdown_resilience_63|skew_63|nonzero_return_share_63|gap_return_20
nonzero_return_share_63,0.75,0.030076281535140123,True,stability_lasso_ridge,rolling_8y,2023-06-19,0.04,False,True,low_vol_63|mom_21|reversal_21|drawdown_resilience_63|skew_63|nonzero_return_share_63|gap_return_20
gap_return_20,0.75,0.004524840775658038,True,stability_lasso_ridge,rolling_8y,2023-06-19,0.04,False,True,low_vol_63|mom_21|reversal_21|drawdown_resilience_63|skew_63|nonzero_return_share_63|gap_return_20
intraday_return_20,0.25,0.00964347303116452,False,stability_lasso_ridge,rolling_8y,2023-06-19,0.04,False,True,low_vol_63|mom_21|reversal_21|drawdown_resilience_63|skew_63|nonzero_return_share_63|gap_return_20
range_compression_20,0.0,0.0,False,stability_lasso_ridge,rolling_8y,2023-06-19,0.04,False,True,low_vol_63|mom_21|reversal_21|drawdown_resilience_63|skew_63|nonzero_return_share_63|gap_return_20
close_location_20,0.5,0.013480687412227963,False,stability_lasso_ridge,rolling_8y,2023-06-19,0.04,False,True,low_vol_63|mom_21|reversal_21|drawdown_resilience_63|skew_63|nonzero_return_share_63|gap_return_20
mom_63,1.0,0.07477432143484945,True,stability_lasso_ridge,rolling_8y,2023-12-18,0.02,False,False,low_vol_63|mom_21|reversal_21|drawdown_resilience_63|skew_63|nonzero_return_share_63|gap_return_20
mom_126,0.0,0.0,False,stability_lasso_ridge,rolling_8y,2023-12-18,0.02,False,False,low_vol_63|mom_21|reversal_21|drawdown_resilience_63|skew_63|nonzero_return_share_63|gap_return_20
mom_252,1.0,0.019454703694575602,True,stability_lasso_ridge,rolling_8y,2023-12-18,0.02,False,False,low_vol_63|mom_21|reversal_21|drawdown_resilience_63|skew_63|nonzero_return_share_63|gap_return_20
low_vol_63,1.0,0.09988985910881745,True,stability_lasso_ridge,rolling_8y,2023-12-18,0.02,False,False,low_vol_63|mom_21|reversal_21|drawdown_resilience_63|skew_63|nonzero_return_share_63|gap_return_20
mom_21,1.0,0.09901113548319791,True,stability_lasso_ridge,rolling_8y,2023-12-18,0.02,False,False,low_vol_63|mom_21|reversal_21|drawdown_resilience_63|skew_63|nonzero_return_share_63|gap_return_20
skip_recent_mom_252_21,0.0,0.0,False,stability_lasso_ridge,rolling_8y,2023-12-18,0.02,False,False,low_vol_63|mom_21|reversal_21|drawdown_resilience_63|skew_63|nonzero_return_share_63|gap_return_20
distance_ma_20,1.0,0.06420672450769899,True,stability_lasso_ridge,rolling_8y,2023-12-18,0.02,False,False,low_vol_63|mom_21|reversal_21|drawdown_resilience_63|skew_63|nonzero_return_share_63|gap_return_20
distance_ma_200,0.25,0.0036782452696821474,False,stability_lasso_ridge,rolling_8y,2023-12-18,0.02,False,False,low_vol_63|mom_21|reversal_21|drawdown_resilience_63|skew_63|nonzero_return_share_63|gap_return_20
trend_efficiency_63,0.0,0.0,False,stability_lasso_ridge,rolling_8y,2023-12-18,0.02,False,False,low_vol_63|mom_21|reversal_21|drawdown_resilience_63|skew_63|nonzero_return_share_63|gap_return_20
reversal_5,0.25,0.002073593626669361,False,stability_lasso_ridge,rolling_8y,2023-12-18,0.02,False,False,low_vol_63|mom_21|reversal_21|drawdown_resilience_63|skew_63|nonzero_return_share_63|gap_return_20
reversal_21,0.75,0.0005821357291740763,True,stability_lasso_ridge,rolling_8y,2023-12-18,0.02,False,False,low_vol_63|mom_21|reversal_21|drawdown_resilience_63|skew_63|nonzero_return_share_63|gap_return_20
low_vol_21,0.25,0.001396053869452434,False,stability_lasso_ridge,rolling_8y,2023-12-18,0.02,False,False,low_vol_63|mom_21|reversal_21|drawdown_resilience_63|skew_63|nonzero_return_share_63|gap_return_20
