scheme_id,scheme_name,factor_group,method,wall_date,wall_year,n_factors,start,end,cagr,ann_vol,sharpe,max_drawdown,calmar,monthly_win_rate,annual_gross_turnover,daily_win_rate,monthly_win_rate_recalc,best_day,worst_day,var_5_daily,cvar_5_daily,skew,kurtosis,total_return,avg_target_exposure,cash_signal_share,rank_ic_mean,rank_ic_positive_share,topk_hit_rate,ic_months
notion_equal,Notion核心等权,notion_core,equal_weight,2021-01-01,2021,12,2015-07-03,2026-06-18,0.0836636987422794,0.1591275871965442,0.5846161876816482,-0.2860813639680361,0.2924472170498571,0.3181818181818182,2.97644694213642,0.2651659671880961,0.3206106870229007,0.100165574826663,-0.0999314674843773,-0.0147451681243976,-0.025562510109809,-0.0547171028186686,16.846083742004417,1.3063794382000364,0.4962406015037593,0.5037593984962406,0.0984126984126984,0.6031746031746031,0.5757575757575758,63
notion_equal,Notion核心等权,notion_core,equal_weight,2022-01-01,2022,12,2015-07-03,2026-06-18,0.05999726512465,0.145185428882959,0.4739963455728291,-0.2860813639680362,0.2097209838923781,0.25,2.745152641409086,0.2128958412819534,0.2519083969465648,0.100165574826663,-0.0999314674843773,-0.0124307182262012,-0.0233211923193773,-0.0003430911577108,24.38976105876453,0.8331138071257518,0.4060150375939849,0.5939849624060151,0.1002801120448179,0.5882352941176471,0.5802469135802469,51
notion_equal,Notion核心等权,notion_core,equal_weight,2023-01-01,2023,12,2015-07-03,2026-06-18,0.068782186660075,0.1145677738512402,0.637764408888307,-0.1444182678142609,0.4762706803029735,0.2045454545454545,1.6281034206655105,0.1678748569248378,0.2061068702290076,0.100165574826663,-0.0999314674843773,-0.0082000395971939,-0.0170792637518986,0.9212892143004608,51.96898118452973,0.9974259092244244,0.3157894736842105,0.6842105263157895,0.1853479853479853,0.6666666666666666,0.611111111111111,39
notion_equal,Notion核心等权,notion_core,equal_weight,2024-01-01,2024,12,2015-07-03,2026-06-18,0.0759138644573909,0.1054732229927596,0.7463455433423452,-0.1444182678142611,0.5256527834485942,0.1590909090909091,1.0470493215104526,0.1278138115223197,0.1603053435114503,0.100165574826663,-0.0999314674843773,-0.0062062230918959,-0.015006814472057,1.1811147245200178,72.31204160110568,1.140480429653405,0.225563909774436,0.7744360902255639,0.2698412698412699,0.7037037037037037,0.6222222222222221,27
notion_equal,Notion核心等权,notion_core,equal_weight,2025-01-01,2025,12,2015-07-03,2026-06-18,0.0421849727359331,0.0687750776545393,0.6354399712192353,-0.1216001569969332,0.3469154463098023,0.106060606060606,0.6413353352738657,0.0785959557420831,0.1068702290076335,0.0340531810845614,-0.0647722539139788,-9.622577719662012e-05,-0.0096072269862179,-2.143158885902385,53.81267903425668,0.5368809677591129,0.1353383458646616,0.8646616541353384,0.2800000000000001,0.7333333333333333,0.6296296296296295,15
notion_equal,Notion核心等权,notion_core,equal_weight,2026-01-01,2026,12,2015-07-03,2026-06-18,0.0128312817965996,0.0482234341751811,0.2886346676078083,-0.1216001569969332,0.1055202732750028,0.0378787878787878,0.1593976333965876,0.0232735597100343,0.0381679389312977,0.0340531810845614,-0.0639346346398675,0.0,-0.0002022059422984,-2.5659007850075937,124.0935106008679,0.1418006866663692,0.0451127819548872,0.9548872180451128,0.6000000000000001,1.0,0.6666666666666666,3
expanded_equal,全量扩展等权,expanded_all,equal_weight,2020-01-01,2020,55,2015-07-03,2026-06-18,0.1310734131611157,0.1770218790374964,0.7846000266520711,-0.2671291768050174,0.4906742675166055,0.3863636363636363,3.4538489334632314,0.3174360930942388,0.3893129770992366,0.100165574826663,-0.0999314674843773,-0.0167686571589244,-0.0280083825004932,-0.2262656550895583,11.99576889309932,2.600366491613048,0.5864661654135338,0.4135338345864661,0.1588571428571428,0.6133333333333333,0.5854700854700854,75
expanded_equal,全量扩展等权,expanded_all,equal_weight,2021-01-01,2021,55,2015-07-03,2026-06-18,0.0849236123622363,0.1592726474458322,0.5915174856848749,-0.2671291768050172,0.3179121553772605,0.3106060606060606,3.116701911842234,0.2647844334223578,0.3129770992366412,0.100165574826663,-0.0999314674843773,-0.0147451681243976,-0.025509133033371,-0.0382883702176998,16.798953008295413,1.3344220261810618,0.4962406015037593,0.5037593984962406,0.073015873015873,0.5396825396825397,0.5656565656565657,63
expanded_equal,全量扩展等权,expanded_all,equal_weight,2022-01-01,2022,55,2015-07-03,2026-06-18,0.0605497149728759,0.1450864054278443,0.4778099045865742,-0.267129176805018,0.2266682947069919,0.2424242424242424,2.7311279736308807,0.2140404425791682,0.2442748091603053,0.100165574826663,-0.0999314674843773,-0.0124307182262012,-0.0232920790069795,0.0064240772628392,24.487184648346336,0.8430749274694596,0.4060150375939849,0.5939849624060151,0.0801120448179271,0.5294117647058824,0.5740740740740741,51
expanded_equal,全量扩展等权,expanded_all,equal_weight,2023-01-01,2023,55,2015-07-03,2026-06-18,0.0693392150376315,0.1144421862760837,0.6428888662065158,-0.1444182678142613,0.4801277295944983,0.1969696969696969,1.6140787528873046,0.1690194582220526,0.1984732824427481,0.100165574826663,-0.0999314674843773,-0.0083716962586356,-0.0170367991387534,0.9386394461382236,52.26779094935328,1.0082798997306748,0.3157894736842105,0.6842105263157895,0.1545787545787546,0.5641025641025641,0.6190476190476191,39
expanded_equal,全量扩展等权,expanded_all,equal_weight,2024-01-01,2024,55,2015-07-03,2026-06-18,0.0737662942404226,0.1048731872251108,0.730957599461,-0.1444182678142611,0.510782294766856,0.1515151515151515,1.113534332205823,0.1278138115223197,0.1526717557251908,0.100165574826663,-0.0999314674843773,-0.0062062230918959,-0.0149251684502081,1.2001596168044382,73.87362677705981,1.0964577326512228,0.225563909774436,0.7744360902255639,0.2126984126984127,0.5555555555555556,0.6333333333333333,27
expanded_equal,全量扩展等权,expanded_all,equal_weight,2025-01-01,2025,55,2015-07-03,2026-06-18,0.0401047268333967,0.0678470542316155,0.6137453880096209,-0.1216001569969333,0.3298081830141725,0.0984848484848484,0.7078203459692364,0.0785959557420831,0.099236641221374,0.0340531810845614,-0.0647722539139788,-0.0001179104701365,-0.0094897763253885,-2.2479430386281463,55.92167593308898,0.5052723418474823,0.1353383458646616,0.8646616541353384,0.1657142857142857,0.5333333333333333,0.6111111111111112,15
expanded_equal,全量扩展等权,expanded_all,equal_weight,2026-01-01,2026,55,2015-07-03,2026-06-18,0.0128312817965996,0.0482234341751811,0.2886346676078083,-0.1216001569969332,0.1055202732750028,0.0378787878787878,0.1593976333965876,0.0232735597100343,0.0381679389312977,0.0340531810845614,-0.0639346346398675,0.0,-0.0002022059422984,-2.5659007850075937,124.0935106008679,0.1418006866663692,0.0451127819548872,0.9548872180451128,0.5619047619047619,1.0,0.6666666666666666,3
