date,sh510150,sh510170,sh510230,sz159929,sz159930,sh512330
2012-09-28,0.7721296155055316,0.7890934996884803,0.864765350385796,,,
2012-10-08,0.7695157939627543,0.7760924116938586,0.8570990742815514,,,
2012-10-09,0.7848085945275253,0.7948717705863979,0.8770316966999125,,,
2012-10-10,0.7864081163510138,0.7973997479599672,0.8748849308929401,,,
2012-10-11,0.7792688949946333,0.7883712696404728,0.8678319662477219,,,
2012-10-12,0.7805563022380634,0.7880100685136975,0.8712052378391608,,,
2012-10-15,0.7782935441985406,0.7724810031455065,0.8724318021904206,,,
2012-10-16,0.7841454164442122,0.7753701816458511,0.8733517693789604,,,
2012-10-17,0.7828580092007821,0.776453612820634,0.8754983594855531,,,
2012-10-18,0.7961611592501716,0.791982678188825,0.8816314155090249,,,
2012-10-19,0.7922599304639641,0.7858432922669036,0.8819381298053315,,,
2012-10-22,0.7932352231273357,0.7858432922669036,0.8886844387210363,,,
2012-10-23,0.7802441876580047,0.7786203890674279,0.8785648582138924,,,
2012-10-24,0.7818827165374105,0.7703141407959411,0.873965080837987,,,
2012-10-25,0.7750555516283673,0.7652581860488026,0.867831966247722,,,
2012-10-26,0.7607380437269678,0.7468400282830386,0.8549524841749588,,,
2012-10-29,0.7597627510635963,0.7407006423611173,0.8466728380448943,,,
2012-10-30,0.7610501583070263,0.740339441234342,0.8460595265858679,,,
2012-10-31,0.7659266797566052,0.7417839874331286,0.8491260253142071,,,
2012-11-01,0.7782935441985405,0.7583964839761023,0.8666052847628758,,,
2012-11-02,0.7805563022380633,0.7587576851028776,0.8739650808379871,,,
2012-11-05,0.7766550734518559,0.7616467775004506,0.8739650808379871,,,
2012-11-06,0.7688526158794412,0.7573130528013196,0.8727384579199341,,,
2012-11-07,0.770491144758847,0.7616467775004506,0.8678319662477222,,,
2012-11-08,0.7604259872796306,0.7439508497826941,0.8555659127675721,,,
2012-11-09,0.7555494658300517,0.740339441234342,0.8552591984712655,,,
2012-11-12,0.7509850008278101,0.7468400282830387,0.8598589172803778,,,
2012-11-13,0.7389692580218507,0.7327555091136343,0.8457528708563549,,,
2012-11-14,0.742870486808058,0.7385337800115519,0.8485127138551808,,,
2012-11-15,0.7340927365722717,0.726616123191713,0.8405397820214229,,,
2012-11-16,0.7278898008233455,0.7154206964198815,0.8313401687028187,,,
2012-11-19,0.7204384648869064,0.7215601253931886,0.8344066088643647,,,
2012-11-20,0.7175125287640706,0.7211989673177991,0.82674033276012,,,
2012-11-21,0.722037986710395,0.7287828994385068,0.840846379184143,,,
2012-11-22,0.7148987072212932,0.7186709899442297,0.838393133348037,,,
2012-11-23,0.7200873432509307,0.7237269446913683,0.8442195336419953,,,
2012-11-26,0.7129481218945501,0.7197544211190126,0.8414596906431694,,,
2012-11-27,0.6992938502091849,0.7096424685733497,0.8383931333480369,,,
2012-11-28,0.689540807310027,0.6941134032051587,0.8350199788901844,,,
2012-11-29,0.689540807310027,0.6854459968582823,0.827966955678173,,,
2012-11-30,0.6934420360962343,0.6915853827802038,0.8310334544065123,,,
2012-12-03,0.6781492355314633,0.6767785905114061,0.8261270213010936,,,
2012-12-04,0.6804509424941821,0.6778620216861889,0.835633290349211,,,
2012-12-05,0.6960558576390118,0.703141924576039,0.8702852706506214,,,
2012-12-06,0.6927787998802003,0.7038641976754322,0.8733517693789608,,,
2012-12-07,0.7077594858649128,0.7211989673177992,0.8932843332305286,,,
2012-12-10,0.7129481218945503,0.7276995543664958,0.9070837239250382,,,
2012-12-11,0.7126360073144917,0.725893807040934,0.9040172251966988,,,
2012-12-12,0.7126360073144917,0.726616123191713,0.9089236583021176,,,
2012-12-13,0.7087347785282844,0.7183098318688403,0.8948174947445082,,,
2012-12-14,0.7311668004494359,0.7500902357046155,0.9555351534877516,,,
2012-12-17,0.7337416149362961,0.7638136398500162,0.965348019698589,,,
2012-12-18,0.7331174439089002,0.767786163422372,0.9693345441822612,,,
2012-12-19,0.7383060799385377,0.7623690936512297,0.9687212912900278,,,
2012-12-20,0.7379939653584792,0.7703141407959413,0.965654675428102,,,
2012-12-21,0.7395934290492465,0.7721198881215032,0.9598283337009368,,,
2012-12-24,0.7395934290492465,0.7685084795731512,0.9693345441822612,,,
2012-12-25,0.7542230515307045,0.7851209761161249,1.0003066557295124,,,
2012-12-26,0.7584753438201663,0.7905380458872671,1.0012267400516386,,,
2012-12-27,0.7626886871864322,0.7916214770620498,0.9880404265489824,,,
2012-12-28,0.7669019724199769,0.7927049082368325,1.0104261776698629,,,
2012-12-31,0.777318251535169,0.7981220641107463,1.0386385047850817,,,
2013-01-04,0.7698279085428127,0.7963163167851844,1.0505979611025118,,,
2013-01-07,0.770491144758847,0.7945106555623942,1.0610241387723758,,,
2013-01-08,0.7805563022380633,0.7898158158392594,1.0398651277031348,,,
2013-01-09,0.787734530650361,0.8020945876831019,1.0331187016538432,,,
2013-01-10,0.788358701677757,0.8017334726590982,1.0315854230062769,,,
2013-01-11,0.7770061369551106,0.783676429917338,1.016252753664201,,,
2013-01-14,0.7997502734563205,0.8020945876831019,1.0662372861741007,,,
2013-01-15,0.8095033163554783,0.8158179918285027,1.0671572533626403,,,
2013-01-16,0.8023640949990978,0.8197905154008585,1.0487581438590186,,,
2013-01-17,0.800062388036379,0.8100397209305851,1.039558471973621,,,
2013-01-18,0.8137166597217441,0.820151630424862,1.0594909772583956,,,
2013-01-21,0.8104786090188498,0.8244853551239931,1.0653174361191473,,,
2013-01-22,0.8017009169157847,0.8125676983041542,1.0763569252480376,,,
2013-01-23,0.8046267949058993,0.8089562897558021,1.0837166627563557,,,
2013-01-24,0.7932352231273357,0.794510655562394,1.0870899929145876,,,
2013-01-25,0.7968243373334846,0.7995666103095326,1.0772770095701638,,,
2013-01-28,0.8059142021493294,0.8085951747317984,1.1263416920251104,,,
2013-01-29,0.809191259908141,0.8208739465756411,1.1539405905477162,,,
2013-01-30,0.806889494812701,0.8111231521053678,1.1551672134657691,,,
2013-01-31,0.8033393876624693,0.822679693901203,1.1643667682175802,,,
2013-02-01,0.8065774383653637,0.829902510997907,1.2195646823963784,,,
2013-02-04,0.8004135096723547,0.8447092602153189,1.2198713381258917,,,
2013-02-05,0.8199195954706704,0.8483206687636708,1.2057651745682822,,,
2013-02-06,0.8185931811713231,0.8457926913901015,1.2232444340169508,,,
2013-02-07,0.8244449952842735,0.8414589666909704,1.1913523552811596,,,
2013-02-08,0.8472281388414008,0.8454315763660978,1.1824593391252751,,,
